1728540879.755987, 0
1728540879.778336, 0
1728540879.790254, 1
1728540879.802702, 0
1728540879.819354, 1
1728540879.832683, 2
1728540879.845168, 8
1728540879.862996, 2
1728540879.875039, 9
1728540879.886926, 10
1728540879.898775, 17
1728540879.910897, 18
1728540879.923563, 20
1728540879.935226, 23
1728540879.947062, 22
1728540879.958864, 26
1728540879.972777, 31
1728540879.986194, 36
1728540880.001673, 38
1728540880.017982, 42
1728540880.032990, 47
1728540880.045563, 49
1728540880.057249, 52
1728540880.068886, 55
1728540880.080569, 58
1728540880.094246, 60
1728540880.106650, 60
1728540880.122348, 59
1728540880.138125, 59
1728540880.149807, 60
1728540880.161561, 60
1728540880.173352, 59
1728540880.185198, 60
1728540880.198649, 60
1728540880.210647, 59
1728540880.222447, 60
1728540880.234149, 59
1728540880.246579, 59
1728540880.258327, 60
1728540880.272341, 60
1728540880.287316, 60
1728540880.299087, 59
1728540880.310911, 60
1728540880.322577, 60
1728540880.335967, 59
1728540880.347966, 58
1728540880.364327, 57
1728540880.378652, 58
1728540880.390459, 58
1728540880.402497, 58
1728540880.415087, 58
1728540880.429480, 58
1728540880.442622, 58
1728540880.457012, 59
1728540880.473197, 59
1728540880.490846, 59
1728540880.502933, 60
1728540880.514966, 60
1728540880.527114, 59
1728540880.538984, 59
1728540880.558046, 60
1728540880.571930, 59
1728540880.583895, 58
1728540880.599002, 59
1728540880.614868, 57
1728540880.630750, 59
1728540880.647971, 59
1728540880.659853, 59
1728540880.674501, 60
1728540880.689387, 60
1728540880.704601, 59
1728540880.718874, 58
1728540880.734085, 60
1728540880.745962, 59
1728540880.757693, 59
1728540880.770583, 58
1728540880.783002, 57
1728540880.797781, 58
1728540880.810501, 57
1728540880.822310, 56
1728540880.834067, 55
1728540880.846072, 58
1728540880.858787, 56
1728540880.872265, 56
1728540880.886064, 54
1728540880.897908, 55
1728540880.909943, 54
1728540880.922556, 54
1728540880.935077, 51
1728540880.951922, 53
1728540880.965027, 51
1728540880.976823, 51
1728540880.988639, 52
1728540881.000428, 52
1728540881.012914, 49
1728540881.027588, 51
1728540881.043923, 50
1728540881.059933, 48
1728540881.074671, 45
1728540881.088884, 43
1728540881.100672, 43
1728540881.112816, 42
1728540881.124757, 42
1728540881.138796, 43
1728540881.152413, 42
1728540881.167097, 42
1728540881.178735, 44
1728540881.191393, 44
1728540881.203026, 42
1728540881.214639, 42
1728540881.226767, 44
