1728540589.607466, 0
1728540589.624122, 0
1728540589.636283, 0
1728540589.649867, 0
1728540589.662318, 0
1728540589.674263, 2
1728540589.686316, 6
1728540589.699585, 4
1728540589.711711, 7
1728540589.725724, 13
1728540589.741046, 17
1728540589.752728, 18
1728540589.764503, 17
1728540589.776120, 21
1728540589.789873, 26
1728540589.802200, 28
1728540589.813986, 31
1728540589.825897, 35
1728540589.837623, 38
1728540589.851098, 40
1728540589.864870, 45
1728540589.876931, 50
1728540589.892497, 54
1728540589.905760, 56
1728540589.917730, 61
1728540589.929505, 62
1728540589.941406, 67
1728540589.953441, 70
1728540589.965309, 74
1728540589.977342, 75
1728540589.989110, 78
1728540590.000706, 83
1728540590.012468, 86
1728540590.025190, 90
1728540590.037626, 93
1728540590.049361, 96
1728540590.061090, 98
1728540590.073947, 99
1728540590.085950, 99
1728540590.097566, 99
1728540590.109317, 100
1728540590.121022, 100
1728540590.134417, 100
1728540590.152381, 100
1728540590.165350, 100
1728540590.179876, 100
1728540590.194546, 100
1728540590.206619, 99
1728540590.218495, 99
1728540590.231200, 100
1728540590.244367, 99
1728540590.258087, 100
1728540590.274548, 100
1728540590.290293, 100
1728540590.301986, 99
1728540590.313793, 99
1728540590.325395, 100
1728540590.337988, 99
1728540590.351941, 100
1728540590.365826, 99
1728540590.378388, 99
1728540590.392494, 100
1728540590.407719, 100
1728540590.422270, 100
1728540590.434057, 100
1728540590.446002, 99
1728540590.457831, 100
1728540590.469815, 100
1728540590.484322, 99
1728540590.504720, 99
1728540590.518858, 99
1728540590.530637, 99
1728540590.542400, 100
1728540590.555446, 99
1728540590.567904, 99
1728540590.580608, 99
1728540590.592425, 99
1728540590.604620, 98
1728540590.618872, 99
1728540590.631458, 99
1728540590.647997, 99
1728540590.662541, 99
1728540590.675069, 98
1728540590.687181, 99
1728540590.699480, 99
1728540590.713039, 98
1728540590.728383, 99
1728540590.740071, 99
1728540590.751697, 99
1728540590.763284, 100
1728540590.775531, 99
1728540590.788120, 99
1728540590.802567, 99
1728540590.815200, 100
1728540590.827040, 99
1728540590.838953, 98
1728540590.850549, 100
1728540590.863966, 99
1728540590.882030, 99
1728540590.895946, 100
1728540590.909687, 97
1728540590.925209, 98
1728540590.939120, 100
1728540590.951034, 99
1728540590.963665, 98
1728540590.975334, 98
1728540590.987204, 96
1728540590.998892, 96
1728540591.011763, 94
1728540591.024408, 96
1728540591.037081, 98
1728540591.048735, 98
1728540591.060495, 98
1728540591.072115, 97
1728540591.084053, 97
1728540591.097814, 97
1728540591.111965, 94
1728540591.124356, 97
1728540591.137971, 99
1728540591.149763, 100
1728540591.161616, 98
1728540591.173229, 97
1728540591.185187, 98
1728540591.199300, 98
1728540591.213168, 100
1728540591.226248, 99
1728540591.240885, 100
1728540591.253618, 98
1728540591.265363, 96
1728540591.277021, 96
1728540591.289091, 94
1728540591.301540, 92
1728540591.316031, 91
1728540591.328726, 91
1728540591.340595, 92
1728540591.352259, 90
1728540591.364651, 95
1728540591.378543, 97
1728540591.390410, 96
1728540591.404439, 97
1728540591.423441, 99
1728540591.435164, 97
1728540591.446921, 95
1728540591.458977, 97
1728540591.472698, 94
1728540591.485470, 91
1728540591.499577, 91
1728540591.512232, 88
1728540591.524498, 90
1728540591.538769, 88
1728540591.550800, 82
1728540591.563441, 84
1728540591.575152, 84
1728540591.586876, 83
1728540591.598726, 81
1728540591.611419, 81
1728540591.631089, 78
1728540591.645879, 79
1728540591.661341, 80
1728540591.676101, 80
1728540591.687736, 79
1728540591.699460, 77
1728540591.711115, 79
1728540591.722978, 81
1728540591.735995, 81
1728540591.747684, 82
1728540591.759291, 85
1728540591.770891, 83
1728540591.783319, 83
1728540591.796035, 83
1728540591.810780, 87
1728540591.826534, 87
1728540591.842391, 87
1728540591.858104, 85
1728540591.872642, 83
1728540591.884639, 82
1728540591.896295, 80
1728540591.908077, 78
1728540591.920189, 76
1728540591.933376, 75
1728540591.947851, 75
1728540591.962799, 76
1728540591.974494, 74
1728540591.986562, 75
1728540591.998543, 72
1728540592.011525, 71
1728540592.023352, 73
1728540592.036706, 74
1728540592.049005, 74
1728540592.060832, 73
1728540592.073846, 73
1728540592.085690, 73
1728540592.097373, 73
1728540592.109004, 73
1728540592.120623, 74
1728540592.133251, 74
1728540592.147023, 74
1728540592.158629, 73
1728540592.170289, 74
1728540592.181918, 73
1728540592.193547, 73
1728540592.205980, 74
1728540592.217993, 73
1728540592.231575, 73
1728540592.243450, 73
1728540592.255484, 74
